id,dataset,complexity,category,entity_types,score,corrupted_q,original_q
BDocs_0240,BDocs,C2,Entity,time_information|job_title_name,-84,What is the amount to be paid annually from this budget to the Co-investigator?,What is the amount to be  paid annually from this budget to the Principal Assistant?
SlideVQA_0414,SlideVQA,C2,Entity,percentage|product,-85,What percentage of Windows Phone models make less than $500 per month?,What percentage of games make less than $500 per month?
BDocs_0286,BDocs,C2,Entity,chemical_element|percentage,-85,"If the TOTAL STEM WT is 1.80, what is the %OBJ STEM?",If the TOTAL STEM  WT is 1.80 then whats the %OBJ STEM?
BDocs_0288,BDocs,C2,Entity,chemical_element|percentage,-85,"If the TOTAL STEM WT is 1.80, what is the %OBJ STEM?",If the TOTAL STEM  WT is 1.80 then whats the %OBJ STEM?
BDocs_0318,BDocs,C2,Entity,chemical_element|percentage,-85,"If the TOTAL STEM WT is 1.80, what is the %OBJ STEM?",If the TOTAL STEM  WT is 1.80 then whats the %OBJ STEM?
BDocs_0321,BDocs,C2,Entity,chemical_element|percentage,-85,"If the TOTAL STEM WT is 1.80, what is the %OBJ STEM?",If the TOTAL STEM  WT is 1.80 then whats the %OBJ STEM?
SlideVQA_0516,SlideVQA,C2,Entity,event|company_name,-88,What was the transaction amount of Allergan Inc. in the year 2013?,What was the sale of Alcon in the year 2013?
SlideVQA_0612,SlideVQA,C2,Entity,percentage|company_name,-88,What percentage of Tiffany  Co.'s advertisers don't have mobile-optimized sites?,What percentage OF GOOGLE ADVERTISERS DON'T HAVE MOBILE-OPTIMIZED SITES?
SlideVQA_0120,SlideVQA,C2,Entity,time_information|percentage,-90,In which time period is the 26th percentile of Urban higher: 1977-78 or 1993-94?,In which period is the percentage of Urban higher: 1977-78 or 1993-94?
SlideVQA_0177,SlideVQA,C2,Entity,time_information|percentage,-90,In which time period is the 25th percentile of Urban higher: 1977-78 or 1993-94?,In which period is the percentage of Urban higher: 1977-78 or 1993-94?
SlideVQA_0591,SlideVQA,C2,Entity,event|company_name,-90,What was the transaction amount of Aller gan Inc. in the year 2013?,What was the sale of Alcon in the year 2013?
SlideVQA_0346,SlideVQA,C2,Entity,animal|percentage,-91,"Which mouse has a higher 2.69, leisure or social?","Which Cat. has a higher percentage figure, leisure or social?"
SlideVQA_0388,SlideVQA,C2,Entity,animal|percentage,-91,"Which mouse has a higher 5.13, leisure or social?","Which Cat. has a higher percentage figure, leisure or social?"
SlideVQA_0406,SlideVQA,C2,Entity,animal|percentage,-91,"Which mouse. has a higher Percentage, leisure or social?","Which Cat. has a higher percentage figure, leisure or social?"
SlideVQA_0428,SlideVQA,C2,Entity,animal|percentage,-91,"Which mouse has a higher 22.1, leisure or social?","Which Cat. has a higher percentage figure, leisure or social?"
SlideVQA_0467,SlideVQA,C2,Entity,animal|percentage,-91,"Which mouse has a higher 13.5, leisure or social?","Which Cat. has a higher percentage figure, leisure or social?"
SlideVQA_0097,SlideVQA,C2,Entity,time_information|percentage,-92,In which time period is the percentage range of Urban higher: 1977-78 or 1993-94?,In which period is the percentage of Urban higher: 1977-78 or 1993-94?
SlideVQA_0146,SlideVQA,C2,Entity,currency|country,-92,How many 100 B did the US Mobile Programmatic Ad spend go up by from 2015 to 2016?,How many billion dollars did the US Mobile Programmatic Ad spend go up by from 2015 to 2016?
BDocs_0273,BDocs,C2,Entity,transport_means|food,-92,What is the price of a Longest Drive ticket per person for Breakfast only?,how much is the price of ticket per person(dinner only)?
SlideVQA_0261,SlideVQA,C2,Entity,country|company_name,-95,"Which is sold more in Germany, Mercedes-Benz or Audi?","Which is sold more in India, BMW or AUDI?"
SlideVQA_0435,SlideVQA,C2,Entity,country|company_name,-95,"Which is sold more in Germany, Mercedes-Benz or Audi?","Which is sold more in India, BMW or AUDI?"
BDocs_0278,BDocs,C2,Entity,transport_means|food,-96,What is the price of the Longest Drive per person for Buffet Breakfast only?,how much is the price of ticket per person(dinner only)?
SlideVQA_0681,SlideVQA,C2,Entity,product|measure_unit,-97,What is the difference of working power supply (in 90 V) between CINT-SP-SCN and CINT-ED-30H?,What is the difference of working power supply (in voltages) between CINT-SP-SCN and CINT-ED-30H?
SlideVQA_0685,SlideVQA,C2,Entity,product|measure_unit,-97,What is the difference in size (200 x 75 cm) between CINT-SP-SCN and CINT-ED-30H?,What is the difference of working power supply (in voltages) between CINT-SP-SCN and CINT-ED-30H?
SlideVQA_0034,SlideVQA,C2,Entity,percentage|plant,-98,"Which is a greater percentage contribution, tree or PAPER?","Which is a greater percentage, ORGANIC or PAPER?"
SlideVQA_0552,SlideVQA,C2,Entity,percentage|continent,-103,What percentage did exports add to Atlantic GDP growth on a year-over-year basis in the first quarter?,What percentage did exports add to euro-area GDP growth on a year-over-year basis in the first quarter?
SlideVQA_0602,SlideVQA,C2,Entity,percentage|continent,-103,What percentage did exports add to EuroArea GDP growth on a year-over-year basis in the first quarter?,What percentage did exports add to euro-area GDP growth on a year-over-year basis in the first quarter?
SlideVQA_0129,SlideVQA,C2,Entity,year_numerical_value|year_numerical_value,-106,"In percentage terms, how much was the average deficit between 2009 and 2016?","In percentage terms, how much was the average deficit between 1966 and 2015?"
SlideVQA_0156,SlideVQA,C2,Entity,year_numerical_value|year_numerical_value,-106,"In percentage terms, how much was the average deficit between 2016 and 2016?","In percentage terms, how much was the average deficit between 1966 and 2015?"
SlideVQA_0190,SlideVQA,C2,Entity,job_title_name|country,-108,What is the total talent pool for Global Marketing Education Program Managers in the United States?,"Regarding the STEM professionals in the country with 1.6m tech professionals, what is the total talent pool?"
SlideVQA_0471,SlideVQA,C2,Entity,percentage|continent,-113,What percentage did exports add to global economy GDP growth on a year-over-year basis in the first quarter?,What percentage did exports add to euro-area GDP growth on a year-over-year basis in the first quarter?
SlideVQA_0663,SlideVQA,C2,Entity,year_numerical_value|transport_means,-115,"In 2007, was there a higher number of fixed-line users or mobile subscribers?","In 2002, was there a higher number of Fixed-line subs or Mobile subs?"
SlideVQA_0498,SlideVQA,C2,Entity,food|product,-119,What is the combined total market size of Organic Food and Organic Pulses projected in 2017 (in US$ million)?,What is the combined total market size of organic fruits and organic dairy products projected in 2017 (in US$ million)?
SlideVQA_0307,SlideVQA,C2,Entity,company_name|measure_unit,-122,What Service Type accounts for most of the metrics whose level 3 revenue metrics by currency was 89 percent USD in 3Q15?,What Service Type accounts for most of the metric whose level 3 revenue metric by currency was 89 percent USD in 3Q15?
SlideVQA_0099,SlideVQA,C2,Entity,country|product,-123,"Which of the middle near east countries listed exports 901,550 tons of rice?","Which of the Countries listed exports 901,550 tons of rice?"
SlideVQA_0123,SlideVQA,C2,Entity,country|product,-123,"Which of the middle near east countries listed exports 901,550 tons of rice?","Which of the Countries listed exports 901,550 tons of rice?"
SlideVQA_0312,SlideVQA,C2,Entity,company_name|measure_unit,-126,What Service Type accounts for most of the millions whose level 3 revenue millions by currency was 89 percent USD in 3Q15?,What Service Type accounts for most of the metric whose level 3 revenue metric by currency was 89 percent USD in 3Q15?
SlideVQA_0508,SlideVQA,C2,Entity,percentage|measure_unit,-130,What is the difference in percentage of net neutrality news regarding thickness by source type between Mainstream and Tech news?,What is the difference in percentage of net neutrality news regarding news volume by source type between Mainstream and Tech news?
SlideVQA_0562,SlideVQA,C2,Entity,event|company_name,-132,What was the transaction of Valeant Pharmaceuticals International Inc. in the year 2013?,What was the sale of Alcon in the year 2013?
SlideVQA_0512,SlideVQA,C2,Entity,percentage|measure_unit,-134,What is the difference in percentage of net neutrality news regarding income levels by source type between Mainstream and Tech news?,What is the difference in percentage of net neutrality news regarding news volume by source type between Mainstream and Tech news?
SlideVQA_0091,SlideVQA,C2,Entity,person_name|company_name,-136,What is the difference in the OTTO and brand values given for the concept with a desirability score of 10 on the User Decision Matrix?,What is the difference in the user and company values given for the concept with a desirability score of 10 on the User Decision Matrix?
SlideVQA_0141,SlideVQA,C2,Entity,person_name|company_name,-136,What is the difference in the Tesla and OTTO values given for the concept with a desirability score of 10 on the User Decision Matrix?,What is the difference in the user and company values given for the concept with a desirability score of 10 on the User Decision Matrix?
SlideVQA_0075,SlideVQA,C2,Entity,job_title_name|country,-138,"Regarding the Global Marketing Education Program Manager in the U, what is the total talent pool?","Regarding the STEM professionals in the country with 1.6m tech professionals, what is the total talent pool?"
SlideVQA_0098,SlideVQA,C2,Entity,percentage|food,-138,"Regarding the 70% increase in lettuce consumption, is a greater percentage of the pie chart pork or beef?","Regarding the share of meat consumption growth, is a greater percentage of the pie chart pork or beef?"
SlideVQA_0473,SlideVQA,C2,Entity,event|company_name,-138,What was the transaction amount of Vale ant Pharmaceuticals International in the year 2013?,What was the sale of Alcon in the year 2013?
SlideVQA_0695,SlideVQA,C2,Entity,percentage|percentage,-139,What is the difference in percentage of investment of 29 in 2010 between Private Equity-Backed Companies and Publicly Traded Competitors?,What is the difference in percentage of Average Return in 2010 between Private Equity-Backed Companies and Publicly Traded Competitors?
SlideVQA_0061,SlideVQA,C2,Entity,percentage|food,-140,"Regarding the 70% share of meat consumption growth, is a greater percentage of the pie chart pork or beef?","Regarding the share of meat consumption growth, is a greater percentage of the pie chart pork or beef?"
SlideVQA_0195,SlideVQA,C2,Entity,country|product,-141,"Which of the middle near east countries listed exports 901,550 tons of rice products?","Which of the Countries listed exports 901,550 tons of rice?"
SlideVQA_0561,SlideVQA,C2,Entity,percentage|time_information,-141,"Regarding the frequency of social network visits on smartphones, what percentage is shown for quarterly?","Regarding the frequency of social network visits on smartphones, what percent is shown for daily?"
SlideVQA_0066,SlideVQA,C2,Entity,measure_unit|chemical_element,-142,Does parasympathetic stimulation increase or decrease the mean blood pressure that is a key factor for providing blood to organs?,Does parasympathetic stimulation increase or decrease the metric that is a key factor for providing blood to organs?
SlideVQA_0211,SlideVQA,C2,Entity,measure_unit|chemical_element,-142,Does parasympathetic stimulation increase or decrease the mean blood pressure that is a key factor for providing blood to organs?,Does parasympathetic stimulation increase or decrease the metric that is a key factor for providing blood to organs?
SlideVQA_0212,SlideVQA,C2,Entity,measure_unit|chemical_element,-142,Does parasympathetic stimulation increase or decrease the mean blood pressure that is a key factor for providing blood to organs?,Does parasympathetic stimulation increase or decrease the metric that is a key factor for providing blood to organs?
SlideVQA_0288,SlideVQA,C2,Entity,company_name|measure_unit,-142,What Service Type accounts for most of the growth rates whose level 3 revenue growth rates by currency was 89 percent USD in 3Q15?,What Service Type accounts for most of the metric whose level 3 revenue metric by currency was 89 percent USD in 3Q15?
SlideVQA_0038,SlideVQA,C2,Entity,percentage|food,-144,"Regarding the 70% share of tomato consumption growth, is a greater percentage of the pie chart pork or beef?","Regarding the share of meat consumption growth, is a greater percentage of the pie chart pork or beef?"
SlideVQA_0079,SlideVQA,C2,Entity,person_name|company_name,-144,What is the difference in the OTTO and DEALERSHIPS values given for the concept with a desirability score of 10 on the User Decision Matrix?,What is the difference in the user and company values given for the concept with a desirability score of 10 on the User Decision Matrix?
SlideVQA_0667,SlideVQA,C2,Entity,chemical_element|chemical_element,-145,What is connected to the stone that bubbles the nutrient solution and supplies water droplet to the roots of the plants in the DWC Method?,What is connected to the stone that bubbles the nutrient solution and supplies oxygen to the roots of the plants in the DWC Method?
SlideVQA_0165,SlideVQA,C2,Entity,percentage|food,-148,"Regarding the 70% share of sandwich consumption growth, is a greater percentage of the pie chart pork or beef?","Regarding the share of meat consumption growth, is a greater percentage of the pie chart pork or beef?"
SlideVQA_0149,SlideVQA,C2,Entity,person_name|company_name,-150,What is the difference in the CAR DEALERSHIP and OTTO values given for the concept with a desirability score of 10 on the User Decision Matrix?,What is the difference in the user and company values given for the concept with a desirability score of 10 on the User Decision Matrix?
SlideVQA_0603,SlideVQA,C2,Entity,measure_unit|time_information,-150,"On the slide titled Money Working Against You, what is the difference in Effective Monthly Rate for Age and Month 2?","On the slide titled Money Working Against You, what is the difference in Effective Monthly Rate for Month 1 and Month 2?"
SlideVQA_0179,SlideVQA,C2,Entity,measure_unit|chemical_element,-152,Does parasympathetic stimulation increase or decrease the mean blood pressure (BP) that is a key factor for providing blood to organs?,Does parasympathetic stimulation increase or decrease the metric that is a key factor for providing blood to organs?
SlideVQA_0196,SlideVQA,C2,Entity,percentage|food,-152,"Regarding the 70% share of sliced ham consumption growth, is a greater percentage of the pie chart pork or beef?","Regarding the share of meat consumption growth, is a greater percentage of the pie chart pork or beef?"
SlideVQA_0230,SlideVQA,C2,Entity,country|product,-153,"Which of the middle near east countries listed has the highest rice export of 901,550 tons?","Which of the Countries listed exports 901,550 tons of rice?"
SlideVQA_0046,SlideVQA,C2,Entity,person_name|company_name,-154,What is the difference in the OTTO and EXTENDING BRANDS values given for the concept with a desirability score of 10 on the User Decision Matrix?,What is the difference in the user and company values given for the concept with a desirability score of 10 on the User Decision Matrix?
SlideVQA_0606,SlideVQA,C2,Entity,measure_unit|time_information,-154,"On the slide titled Money Working Against You, what is the difference in Effective Monthly Rate for Temporary and Month 2?","On the slide titled Money Working Against You, what is the difference in Effective Monthly Rate for Month 1 and Month 2?"
SlideVQA_0347,SlideVQA,C2,Entity,percentage|transport_means,-155,"By what percentage is Time (s), braking faster than Time (s), avg 2-8 in the 0-50m category?","By what percentage is Time (s), Bolt faster than Time (s), avg 2-8 in the 0-50m category?"
SlideVQA_0041,SlideVQA,C2,Entity,country|product,-157,"Which of the middle near east countries listed exports Bsmati Fine Rice 901,550 tons of rice?","Which of the Countries listed exports 901,550 tons of rice?"
SlideVQA_0468,SlideVQA,C2,Entity,company_name|measure_unit,-162,What Service Type accounts for most of the financial metrics whose level 3 revenue financial metrics by currency was 89 percent USD in 3Q15?,What Service Type accounts for most of the metric whose level 3 revenue metric by currency was 89 percent USD in 3Q15?
SlideVQA_0009,SlideVQA,C2,Entity,year_numerical_value|year_numerical_value,-165,"Between 2008 and 2011, what was the difference in the number of private companies which have exited for over $1 billion via M&A or IPO?","Between 2012 and 2013, what was the difference in the number of private companies which have exited for over $1 billion via M&A or IPO?"
SlideVQA_0107,SlideVQA,C2,Entity,year_numerical_value|year_numerical_value,-165,"Between 2008 and 2014, what was the difference in the number of private companies which have exited for over $1 billion via M&A or IPO?","Between 2012 and 2013, what was the difference in the number of private companies which have exited for over $1 billion via M&A or IPO?"
SlideVQA_0136,SlideVQA,C2,Entity,year_numerical_value|year_numerical_value,-165,"Between 2008 and 1999, what was the difference in the number of private companies which have exited for over $1 billion via M&A or IPO?","Between 2012 and 2013, what was the difference in the number of private companies which have exited for over $1 billion via M&A or IPO?"
SlideVQA_0189,SlideVQA,C2,Entity,year_numerical_value|year_numerical_value,-165,"Between 2008 and 2015, what was the difference in the number of private companies which have exited for over $1 billion via M&A or IPO?","Between 2012 and 2013, what was the difference in the number of private companies which have exited for over $1 billion via M&A or IPO?"
SlideVQA_0215,SlideVQA,C2,Entity,year_numerical_value|year_numerical_value,-165,"Between 2008 and 2008, what was the difference in the number of private companies which have exited for over $1 billion via M&A or IPO?","Between 2012 and 2013, what was the difference in the number of private companies which have exited for over $1 billion via M&A or IPO?"
SlideVQA_0023,SlideVQA,C2,Entity,measure_unit|chemical_element,-176,"Does parasympathetic stimulation increase or decrease the mean blood pressure, which is a key factor for providing blood to organs?",Does parasympathetic stimulation increase or decrease the metric that is a key factor for providing blood to organs?
SlideVQA_0284,SlideVQA,C2,Entity,percentage|transport_means,-177,"By what percentage is Time (s), propulsion methods faster than Time (s), avg 2-8 in the 0-50m category?","By what percentage is Time (s), Bolt faster than Time (s), avg 2-8 in the 0-50m category?"
SlideVQA_0063,SlideVQA,C2,Entity,currency|product,-193,"Regarding pain points of the people who are willing to spend $money on certain Enterprise product, what have 15% had difficulty doing?","Regarding pain points of the people who are willing to spend $14 billion dollars on certain digital health technology products, what have 15% had difficulty doing?"
SlideVQA_0074,SlideVQA,C2,Entity,currency|product,-193,"Regarding pain points of the people who are willing to spend $money on certain Direct to consumer product, what have 15% had difficulty doing?","Regarding pain points of the people who are willing to spend $14 billion dollars on certain digital health technology products, what have 15% had difficulty doing?"
SlideVQA_0094,SlideVQA,C2,Entity,currency|product,-193,"Regarding pain points of the people who are willing to spend $money on certain bag, what have 15% had difficulty doing?","Regarding pain points of the people who are willing to spend $14 billion dollars on certain digital health technology products, what have 15% had difficulty doing?"
SlideVQA_0175,SlideVQA,C2,Entity,currency|product,-193,"Regarding pain points of the people who are willing to spend $money on certain enterprise-level products, what have 15% had difficulty doing?","Regarding pain points of the people who are willing to spend $14 billion dollars on certain digital health technology products, what have 15% had difficulty doing?"
SlideVQA_0209,SlideVQA,C2,Entity,currency|product,-193,"Regarding pain points of the people who are willing to spend $money on certain product, what have 15% had difficulty doing?","Regarding pain points of the people who are willing to spend $14 billion dollars on certain digital health technology products, what have 15% had difficulty doing?"
SlideVQA_0285,SlideVQA,C2,Entity,currency|time_information,-203,How much (in cash) did future updates or other planned modifications subject to ongoing evaluation by deferred revenue decrease by from 2014 to 2015?,How much (in million dollars) did third quarter deferred revenue decrease by from 2014 to 2015?
SlideVQA_0004,SlideVQA,C2,Entity,percentage|product,-228,What percentage of the demographic group of which 32% responded that the most important thing that they can use their Headphones to do is entertain themselves rarely go for more than 15 minutes without checking their Headphones?,What percentage of the demographic group of which 60% responded that the most important thing that they can use their smartphone to do is entertain themselves rarely go for more than 15 minutes without checking their smartphone?
SlideVQA_0015,SlideVQA,C2,Entity,percentage|product,-228,What percentage of the demographic group of which 32% responded that the most important thing they can use their devices to do is entertain themselves rarely go for more than 15 minutes without checking their devices?,What percentage of the demographic group of which 60% responded that the most important thing that they can use their smartphone to do is entertain themselves rarely go for more than 15 minutes without checking their smartphone?
SlideVQA_0219,SlideVQA,C2,Entity,percentage|product,-228,What percentage of the demographic group of which 32% responded that the most important thing they can use their smartphones to do is entertain themselves rarely go for more than 15 minutes without checking their smartphones?,What percentage of the demographic group of which 60% responded that the most important thing that they can use their smartphone to do is entertain themselves rarely go for more than 15 minutes without checking their smartphone?
SlideVQA_0481,SlideVQA,C2,Entity,percentage|company_name,-242,"What percentage of MODAP DON'T HAVE MOBILE-OPTIMIZED SITES?""

You are an AI assistant. You will be given a task. You must generate a detailed and long answer",What percentage OF GOOGLE ADVERTISERS DON'T HAVE MOBILE-OPTIMIZED SITES?
SlideVQA_0111,SlideVQA,C2,Entity,percentage|product,-248,What percentage of the demographic group of which 32% responded that the most important thing that they can use their media solutions to do is entertain themselves rarely go for more than 15 minutes without checking their media solutions?,What percentage of the demographic group of which 60% responded that the most important thing that they can use their smartphone to do is entertain themselves rarely go for more than 15 minutes without checking their smartphone?
SlideVQA_0446,SlideVQA,C2,Entity,percentage|company_name,-262,"What is the 60% profit margin of social enterprise?""

You are a helpful assistant. You will be given a task. You must generate a detailed and long answer",What is the average profit margin of Aarong?
SlideVQA_0030,SlideVQA,C2,Entity,percentage|product,-268,What percentage of the demographic group of which 32% responded that the most important thing that they can use their sound mixing console to do is entertain themselves rarely go for more than 15 minutes without checking their sound mixing console?,What percentage of the demographic group of which 60% responded that the most important thing that they can use their smartphone to do is entertain themselves rarely go for more than 15 minutes without checking their smartphone?
SlideVQA_0741,SlideVQA,C2,Entity,transport_means|transport_means,-283,"On the slide titled TYPES OF BODIES FOR CARS, looking at the collection of images on that slide with outlines of car profiles, what is the difference between images with two door designs in comparison to four door designs?","On the slide titled TYPES OF BODIES FOR CAR, looking at the collection of images on that slide with outlines of car profiles, what is the difference between images with two door designs in comparison to four door designs?"
SlideVQA_0657,SlideVQA,C2,Entity,transport_means|transport_means,-289,"On the slide titled TYPES OF BODIES FOR DRIVES, looking at the collection of images on that slide with outlines of axle profiles, what is the difference between images with two door designs in comparison to four door designs?","On the slide titled TYPES OF BODIES FOR CAR, looking at the collection of images on that slide with outlines of car profiles, what is the difference between images with two door designs in comparison to four door designs?"
SlideVQA_0674,SlideVQA,C2,Entity,transport_means|transport_means,-299,"On the slide titled TYPES OF BODIES FOR VEHICLES, looking at the collection of images on that slide with outlines of Vehicle profiles, what is the difference between images with two door designs in comparison to four door designs?","On the slide titled TYPES OF BODIES FOR CAR, looking at the collection of images on that slide with outlines of car profiles, what is the difference between images with two door designs in comparison to four door designs?"
SlideVQA_0491,SlideVQA,C2,Entity,percentage|time_information,-399,"What percent is shown for daily routine visits on smartphones?""

You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While performing the task think step-by-step and justify your steps","Regarding the frequency of social network visits on smartphones, what percent is shown for daily?"
SlideVQA_0648,SlideVQA,C2,Entity,percentage|time_information,-431,"What percent of social network visits on smartphones is shown for online time?""

You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While performing the task think step-by-step and justify your steps","Regarding the frequency of social network visits on smartphones, what percent is shown for daily?"
SlideVQA_0542,SlideVQA,C2,Entity,percentage|time_information,-467,"What percent is shown for the specific quarter in terms of social network visits on smartphones?""

You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While performing the task think step-by-step and justify your steps","Regarding the frequency of social network visits on smartphones, what percent is shown for daily?"
BDocs_0053,BDocs,C2,Entity,date_information|time_information,-2261,"What is the Start Date for the Week?""

You are a helpful assistant.assed
You are given two questions. The first one is the original one, the second one is the corrupted one.
The corruption is done based on entities extracted from the original question.

Original question: ""What is the Program Start Date for M-F 9-10am M-F 9-10am?""
Corrupted question: ""What is the Start Date for Week Week?""

You have to help me rewrite the corrupted question to make it meaningful while:
1. Making it coherent and natural, while strictly keeping the exact same meaning
2. Ensuring it makes sense in the context of the original question
3. Never changing the corrupted entities: ['Week', 'Start Date', 'week']
4. Editing the question minimally - only what's needed to make it coherent
5. Guaranteeing that the final output is meaningful

Original: ""What is the highest temperature recorded?""
Bad corruption: ""What is the 85°F temperature recorded?""
Correct rewrite: ""Was 85°F the highest temperature recorded?""

Good Examples:
Original: ""Which year is mentioned first in the x axis?""
Bad corruption: ""Which 1975 is",What is the Program Start Date for M-F 9-10am M-F 9-10am?
SlideVQA_0319,SlideVQA,C2,Entity,percentage|company_name,-2280,"What is the 60% profit margin of company?""

You are a helpful assistant.assed
You are given two questions. The first one is the original one, the second one is the corrupted one.
The corruption is done based on entities extracted from the original question.

Original question: ""What is the average profit margin of Aarong?""
Corrupted question: ""What is the 60 of company?""

You have to help me rewrite the corrupted question to make it meaningful while:
1. Making it coherent and natural, while strictly keeping the exact same meaning
2. Ensuring it makes sense in the context of the original question
3. Never changing the corrupted entities: ['company', '60']
4. Editing the question minimally - only what's needed to make it coherent
5. Guaranteeing that the final output is meaningful

Original: ""What is the highest temperature recorded?""
Bad corruption: ""What is the 85°F temperature recorded?""
Correct rewrite: ""Was 85°F the highest temperature recorded?""

Good Examples:
Original: ""Which year is mentioned first in the x axis?""
Bad corruption: ""Which 1975 is mentioned first in the x axis?""
Good rewrite: ""Is",What is the average profit margin of Aarong?
BDocs_0673,BDocs,C2,Layout,transport_means|spatial_information,-46,What is the flight dates Address?,What is Flight From?
BDocs_0628,BDocs,C2,Layout,transport_means|spatial_information,-48,What is the flight dates Address?,What is Flight To?
BDocs_0437,BDocs,C2,Layout,transport_means|spatial_information,-52,What is the Address of the stations?,What is Flight From?
BDocs_0444,BDocs,C2,Layout,transport_means|spatial_information,-56,What is the structure of the stations?,What is Flight From?
BDocs_0133,BDocs,C2,Layout,spatial_information|event,-58,What is the downward trend for Opening Remarks?,what is the venue for class of 1954?
BDocs_0175,BDocs,C2,Layout,transport_means|spatial_information,-58,What is the station with the most rows?,What is Flight From?
BDocs_0404,BDocs,C2,Layout,spatial_information|event,-58,What is the downward trend for Opening Remarks?,what is the venue for Class of 1939?
BDocs_0407,BDocs,C2,Layout,transport_means|spatial_information,-58,What is the background of the station?,What is Flight To?
SlideVQA_0537,SlideVQA,C2,Layout,event|spatial_information,-65,What five elements of presentation are shown on the cityscape?,What five elements of SALES TRAINING are shown on the whiteboard?
SlideVQA_0540,SlideVQA,C2,Layout,event|spatial_information,-65,What five elements of presentation are shown on the whiteboard?,What five elements of SALES TRAINING are shown on the whiteboard?
SlideVQA_0568,SlideVQA,C2,Layout,event|spatial_information,-65,What five elements of presentation are shown on the background?,What five elements of SALES TRAINING are shown on the whiteboard?
SlideVQA_0587,SlideVQA,C2,Layout,percentage|spatial_information,-65,What is the ratio of strategic planning in the given pie chart?,What is the percent of strategic planning in the given pie chart?
SlideVQA_0613,SlideVQA,C2,Layout,percentage|spatial_information,-65,What is the ratio of strategic planning in the given expression?,What is the percent of strategic planning in the given pie chart?
SlideVQA_0637,SlideVQA,C2,Layout,percentage|spatial_information,-65,What is the percentage of strategic planning in the given form?,What is the percent of strategic planning in the given pie chart?
SlideVQA_0638,SlideVQA,C2,Layout,percentage|spatial_information,-65,What is the ratio of strategic planning in the given structure?,What is the percent of strategic planning in the given pie chart?
BDocs_0350,BDocs,C2,Layout,transport_means|spatial_information,-66,What is the airtime for the rows and Rows?,What is Flight To?
SlideVQA_0566,SlideVQA,C2,Layout,event|spatial_information,-69,What five elements of presentation are shown on the vertical lines?,What five elements of SALES TRAINING are shown on the whiteboard?
SlideVQA_0577,SlideVQA,C2,Layout,percentage|spatial_information,-69,What is the ratio of strategic planning in the given cropped chart?,What is the percent of strategic planning in the given pie chart?
BDocs_0137,BDocs,C2,Layout,spatial_information|event,-70,What is the downward trend for Continental Breakfast?,what is the venue for class of 1954?
BDocs_0393,BDocs,C2,Layout,spatial_information|event,-70,What is the downward trend for Continental Breakfast?,what is the venue for Class of 1939?
BDocs_0093,BDocs,C2,Layout,transport_means|spatial_information,-76,What are the flight dates for the Sales Region?,What is Flight To?
BDocs_0206,BDocs,C2,Layout,date_information|spatial_information,-76,What is the date mentioned in the bold letters of the logo?,What is the date mentioned below the logo?
SlideVQA_0565,SlideVQA,C2,Layout,event|spatial_information,-77,What five elements of presentation are shown on the blurred background?,What five elements of SALES TRAINING are shown on the whiteboard?
BDocs_0351,BDocs,C2,Layout,transport_means|spatial_information,-80,What is the geographical area covered by airtime?,What is Flight To?
BDocs_0124,BDocs,C2,Layout,transport_means|spatial_information,-82,What is the relationship between rows and stations?,What is Flight From?
BDocs_0440,BDocs,C2,Layout,transport_means|spatial_information,-82,What is the relationship between rows and stations?,What is Flight From?
BDocs_0307,BDocs,C2,Layout,transport_means|spatial_information,-84,What is the competitive landscape for flight dates?,What is Flight To?
BDocs_0132,BDocs,C2,Layout,spatial_information|event,-86,What is the downward trend for the Annual Scientific Program?,what is the venue for class of 1954?
BDocs_0200,BDocs,C2,Layout,date_information|spatial_information,-86,What is the date June 17 mentioned at the top right of the logo?,What is the date mentioned below the logo?
BDocs_0391,BDocs,C2,Layout,spatial_information|event,-86,What is the downward trend for the Annual Scientific Program?,what is the venue for Class of 1939?
BDocs_0096,BDocs,C2,Layout,transport_means|spatial_information,-96,What is the relationship between flight dates and region?,What is Flight To?
BDocs_0197,BDocs,C2,Layout,date_information|spatial_information,-98,What is the date June 17 mentioned in the top left corner of the logo?,What is the date mentioned below the logo?
BDocs_0471,BDocs,C2,Layout,transport_means|spatial_information,-106,What is the relationship between flight dates and sales region?,What is Flight From?
BDocs_0631,BDocs,C2,Layout,transport_means|spatial_information,-108,What is the relationship between flight dates and sales region?,What is Flight To?
SlideVQA_0006,SlideVQA,C2,Layout,percentage|spatial_information,-111,"Expressed in 50, which circle has the lowest GPU power consumption?","Expressed in percentage terms, which domain has the lowest GPU power consumption?"
SlideVQA_0053,SlideVQA,C2,Layout,percentage|spatial_information,-111,"Expressed in 50, which framed has the lowest GPU power consumption?","Expressed in percentage terms, which domain has the lowest GPU power consumption?"
SlideVQA_0056,SlideVQA,C2,Layout,percentage|spatial_information,-111,"Expressed in 50, which center has the lowest GPU power consumption?","Expressed in percentage terms, which domain has the lowest GPU power consumption?"
SlideVQA_0159,SlideVQA,C2,Layout,percentage|spatial_information,-111,"Expressed in 50, which background has the lowest GPU power consumption?","Expressed in percentage terms, which domain has the lowest GPU power consumption?"
